Wavelength (nm) - Plot 0,Amplitude - Plot 0,Wavelength (nm) - Plot 1,Amplitude - Plot 1
1481.770031,4.162253,,
1481.775038,5.12231,,
1481.780045,5.029889,,
1481.785052,4.138243,,
1481.790059,4.891751,,
1481.795018,5.454499,,
1481.800025,5.385101,,
1481.805032,5.071988,,
1481.810039,5.492981,,
1481.815046,5.138426,,
1481.820053,5.167369,,
1481.82506,5.533107,,
1481.830019,4.86215,,
1481.835026,5.415689,,
1481.840033,4.225401,,
1481.84504,4.840443,,
1481.850047,4.660864,,
1481.855054,4.559563,,
1481.860061,4.968385,,
1481.86502,5.48706,,
1481.870027,5.097971,,
1481.875034,4.797028,,
1481.880041,4.529633,,
1481.885048,4.853928,,
1481.890055,5.485087,,
1481.895062,4.356632,,
1481.900021,4.828931,,
1481.905028,4.060294,,
1481.910035,4.779925,,
1481.915042,5.177565,,
1481.920049,5.257159,,
1481.925056,4.783214,,
1481.930063,4.65889,,
1481.935022,4.547393,,
1481.940029,4.916747,,
1481.945036,4.994039,,
1481.950043,5.419636,,
1481.95505,4.939441,,
1481.960057,5.612701,,
1481.965064,4.47668,,
1481.970023,4.993052,,
1481.97503,5.641315,,
1481.980037,5.120336,,
1481.985044,4.872346,,
1481.990051,4.913129,,
1481.995058,4.708554,,
1482.000065,5.645591,,
1482.005024,4.586203,,
1482.010031,4.92497,,
1482.015038,4.755587,,
1482.020045,4.941086,,
1482.025052,4.138572,,
1482.030059,4.887804,,
1482.035066,4.065228,,
1482.040025,4.815446,,
1482.045032,4.059966,,
1482.050039,4.79341,,
1482.055046,4.088909,,
1482.060053,4.76348,,
1482.06506,4.406625,,
1482.070067,4.631263,,
1482.075026,5.470287,,
1482.080033,4.848665,,
1482.08504,4.338543,,
1482.090047,5.011799,,
1482.095054,4.269474,,
1482.100061,5.227887,,
1482.105068,4.501676,,
1482.110027,5.365038,,
1482.115034,4.946677,,
1482.120041,4.186591,,
1482.125048,5.226571,,
1482.130055,4.817091,,
1482.135062,5.494625,,
1482.140069,4.377024,,
1482.145028,4.898329,,
1482.150035,4.099433,,
1482.155042,5.330504,,
1482.160049,4.686518,,
1482.165056,4.484903,,
1482.170063,5.444632,,
1482.17507,4.942402,,
1482.180029,4.646721,,
1482.185036,5.67289,,
1482.190043,4.83518,,
1482.19505,4.730261,,
1482.200057,4.198103,,
1482.205064,5.34958,,
1482.210071,4.991079,,
1482.21503,5.290707,,
1482.220037,4.066544,,
1482.225044,4.899645,,
1482.230051,4.153702,,
1482.235058,4.834851,,
1482.240065,4.471418,,
1482.245072,5.561392,,
1482.250031,4.725657,,
1482.255038,5.275906,,
1482.260045,4.949308,,
1482.265052,5.239727,,
1482.270059,5.028244,,
1482.275066,5.148293,,
1482.280073,4.644748,,
1482.285032,4.449381,,
1482.290039,4.925628,,
1482.295046,5.44233,,
1482.300053,4.198432,,
1482.30506,4.920036,,
1482.310067,5.188419,,
1482.315074,4.564496,,
1482.320033,5.203877,,
1482.32504,5.341357,,
1482.330047,4.837483,,
1482.335054,5.20289,,
1482.340061,5.482127,,
1482.345068,5.287089,,
1482.350075,4.923983,,
1482.355034,4.394455,,
1482.360041,4.507268,,
1482.365048,4.491481,,
1482.370055,4.662179,,
1482.375062,4.904907,,
1482.380069,5.046005,,
1482.385076,5.581455,,
1482.390035,4.908525,,
1482.395042,4.905894,,
1482.400049,4.931877,,
1482.405056,4.338214,,
1482.410063,4.573376,,
1482.41507,4.788477,,
1482.420077,4.678953,,
1482.425036,4.40498,,
1482.430043,4.646721,,
1482.43505,5.012786,,
1482.440057,4.385246,,
1482.445064,4.878924,,
1482.450071,5.081526,,
1482.455078,4.86215,,
1482.460037,5.409111,,
1482.465044,5.118034,,
1482.470051,4.304337,,
1482.475058,4.378668,,
1482.480065,5.233149,,
1482.485072,4.886818,,
1482.490079,5.18513,,
1482.495038,4.734537,,
1482.500045,4.905236,,
1482.505052,4.925299,,
1482.510059,4.429976,,
1482.515066,4.727959,,
1482.520073,4.929903,,
1482.52508,4.593768,,
1482.530039,4.943717,,
1482.535046,5.252554,,
1482.540053,5.45417,,
1482.54506,4.988448,,
1482.550067,4.766769,,
1482.555074,4.835838,,
1482.560081,5.4841,,
1482.56504,4.896685,,
1482.570047,5.042387,,
1482.575054,4.391166,,
1482.580061,4.469773,,
1482.585068,5.314717,,
1482.590075,4.907867,,
1482.595082,4.510886,,
1482.600089,4.547064,,
1482.605048,5.327873,,
1482.610055,4.959175,,
1482.615062,5.239069,,
1482.620069,5.504821,,
1482.625076,4.918721,,
1482.630083,5.494954,,
1482.63509,5.322281,,
1482.640049,5.258803,,
1482.645056,4.248753,,
1482.650063,4.897671,,
1482.65507,4.421425,,
1482.660077,4.691451,,
1482.665084,5.082184,,
1482.670091,4.708225,,
1482.67505,4.708883,,
1482.680057,4.674348,,
1482.685064,5.319321,,
1482.690071,4.688162,,
1482.695078,4.153373,,
1482.700085,4.676651,,
1482.705092,5.371287,,
1482.710051,4.935495,,
1482.715058,5.07133,,
1482.720065,4.851954,,
1482.725072,4.971016,,
1482.730079,4.299404,,
1482.735086,4.994039,,
1482.740093,4.386891,,
1482.745052,4.524699,,
1482.750059,4.89504,,
1482.755066,4.15107,,
1482.760073,5.081526,,
1482.76508,4.686847,,
1482.770087,4.911156,,
1482.775094,5.297943,,
1482.780053,4.884186,,
1482.78506,4.603964,,
1482.790067,4.684215,,
1482.795074,4.790121,,
1482.800081,4.278683,,
1482.805088,4.430305,,
1482.810095,4.519437,,
1482.815054,4.168173,,
1482.820061,4.695069,,
1482.825068,4.786832,,
1482.830075,4.80525,,
1482.835082,5.576522,,
1482.840089,4.888791,,
1482.845096,5.648222,,
1482.850055,4.758218,,
1482.855062,5.604478,,
1482.860069,4.713816,,
1482.865076,5.139742,,
1482.870083,4.917734,,
1482.87509,5.299587,,
1482.880097,4.875964,,
1482.885056,5.377537,,
1482.890063,4.612187,,
1482.89507,4.512201,,
1482.900077,4.901289,,
1482.905084,4.392482,,
1482.910091,4.814789,,
1482.915098,5.335766,,
1482.920057,5.511728,,
1482.925064,4.955558,,
1482.930071,5.659734,,
1482.935078,4.682571,,
1482.940085,5.570601,,
1482.945092,5.217362,,
1482.950099,4.563838,,
1482.955059,4.866097,,
1482.960065,4.911485,,
1482.965072,4.226717,,
1482.970079,4.887475,,
1482.975086,5.163093,,
1482.980093,4.311244,,
1482.9851,4.855901,,
1482.99006,5.180854,,
1482.995066,4.207312,,
1483.000073,4.675993,,
1483.00508,5.173947,,
1483.010087,4.353014,,
1483.015094,4.613173,,
1483.020101,5.382799,,
1483.025061,5.121652,,
1483.030067,4.708554,,
1483.035074,4.541802,,
1483.040081,5.132177,,
1483.045088,5.279524,,
1483.050095,4.782227,,
1483.055102,5.354842,,
1483.060062,4.370117,,
1483.065069,4.892409,,
1483.070075,5.577179,,
1483.075082,4.439843,,
1483.080089,4.854914,,
1483.085096,4.112589,,
1483.090103,4.226388,,
1483.095063,4.980225,,
1483.10007,5.462064,,
1483.105076,4.67402,,
1483.110083,5.025942,,
1483.11509,5.389048,,
1483.120097,4.785188,,
1483.125104,5.541,,
1483.130064,5.202233,,
1483.135071,5.068699,,
1483.140077,5.571917,,
1483.145084,4.720394,,
1483.150091,4.275394,,
1483.155098,4.322755,,
1483.160105,4.78749,,
1483.165065,4.250727,,
1483.170072,4.543775,,
1483.175079,4.584559,,
1483.180085,4.281314,,
1483.185092,5.236109,,
1483.190099,5.06245,,
1483.195106,4.438857,,
1483.200066,4.973976,,
1483.205073,5.02068,,
1483.21008,4.557918,,
1483.215086,4.729932,,
1483.220093,4.367815,,
1483.2251,5.504492,,
1483.230107,4.820709,,
1483.235067,5.210784,,
1483.240074,5.293338,,
1483.245081,5.081526,,
1483.250088,5.573233,,
1483.255094,4.636525,,
1483.260101,5.17296,,
1483.265108,4.289866,,
1483.270068,5.096327,,
1483.275075,5.108496,,
1483.280082,4.803935,,
1483.285089,4.693096,,
1483.290095,5.659734,,
1483.295102,4.98187,,
1483.300109,5.19105,,
1483.305069,5.465024,,
1483.310076,4.598702,,
1483.315083,4.583901,,
1483.32009,4.802619,,
1483.325096,5.45121,,
1483.330103,5.301561,,
1483.33511,5.412729,,
1483.34007,4.353672,,
1483.345077,4.816433,,
1483.350084,5.384772,,
1483.355091,4.984501,,
1483.360098,4.471089,,
1483.365104,5.054228,,
1483.370111,4.35137,,
1483.375071,4.834522,,
1483.380078,4.207312,,
1483.385085,4.94273,,
1483.390092,4.311573,,
1483.395099,5.213086,,
1483.400105,4.391824,,
1483.405112,5.431805,,
1483.410072,4.859519,,
1483.415079,5.561063,,
1483.420086,4.94273,,
1483.425093,4.153044,,
1483.4301,4.424056,,
1483.435106,4.981541,,
1483.440113,4.532593,,
1483.445073,5.025613,,
1483.45008,4.982527,,
1483.455087,4.943388,,
1483.460094,4.347752,,
1483.465101,4.507925,,
1483.470108,5.084157,,
1483.475114,4.413203,,
1483.480074,5.150924,,
1483.485081,5.004564,,
1483.490088,4.890435,,
1483.495095,4.59607,,
1483.500102,4.903263,,
1483.505109,4.459577,,
1483.510115,4.818406,,
1483.515075,4.52141,,
1483.520082,4.748351,,
1483.525089,5.255186,,
1483.530096,5.246305,,
1483.535103,4.252371,,
1483.54011,5.037125,,
1483.545116,5.73571,,
1483.550076,4.669744,,
1483.555083,5.417991,,
1483.56009,4.857217,,
1483.565097,4.682242,,
1483.570104,5.030218,,
1483.575111,4.627316,,
1483.580118,5.257817,,
1483.585077,4.970029,,
1483.590084,5.106523,,
1483.595091,5.073304,,
1483.600098,5.682428,,
1483.605105,5.457788,,
1483.610112,4.854585,,
1483.615119,5.399244,,
1483.620078,4.894053,,
1483.625085,5.485087,,
1483.630092,5.181841,,
1483.635099,4.999959,,
1483.640106,5.058174,,
1483.645113,4.926943,,
1483.65012,4.318151,,
1483.655079,5.454499,,
1483.660086,5.016404,,
1483.665093,4.357948,,
1483.6701,4.97266,,
1483.675107,4.976936,,
1483.680114,5.159804,,
1483.685121,4.34841,,
1483.69008,5.168685,,
1483.695087,4.16028,,
1483.700094,4.719737,,
1483.705101,4.440501,,
1483.710108,5.15224,,
1483.715115,4.853928,,
1483.720122,5.496599,,
1483.725081,5.338397,,
1483.730088,4.525028,,
1483.735095,5.701504,,
1483.740102,4.848336,,
1483.745109,4.657575,,
1483.750116,5.302876,,
1483.755123,5.020022,,
1483.760082,4.934508,,
1483.765089,5.013115,,
1483.770096,4.734537,,
1483.775103,4.827944,,
1483.78011,4.973318,,
1483.785117,4.460564,,
1483.790124,4.414847,,
1483.795083,5.326228,,
1483.80009,4.969042,,
1483.805097,4.63192,,
1483.810104,4.709541,,
1483.815111,4.376366,,
1483.820118,5.394639,,
1483.825125,5.288076,,
1483.830084,4.957531,,
1483.835091,5.455157,,
1483.840098,4.273092,,
1483.845105,4.891093,,
1483.850112,5.234465,,
1483.855119,4.798015,,
1483.860126,4.879911,,
1483.865085,4.219481,,
1483.870092,5.223282,,
1483.875099,4.982527,,
1483.880106,5.199601,,
1483.885113,4.234611,,
1483.89012,4.195143,,
1483.895127,5.097313,,
1483.900086,4.910169,,
1483.905093,4.21093,,
1483.9101,5.291365,,
1483.915107,4.487205,,
1483.920114,4.888462,,
1483.925121,5.305178,,
1483.930128,4.42307,,
1483.935087,4.846692,,
1483.940094,5.10718,,
1483.945101,5.461406,,
1483.950108,4.739142,,
1483.955115,4.156333,,
1483.960122,4.88024,,
1483.965129,5.178881,,
1483.970088,4.976607,,
1483.975095,5.360763,,
1483.980102,4.445106,,
1483.985109,4.500032,,
1483.990116,5.0266,,
1483.995123,4.496743,,
1484.00013,5.3555,,
1484.005089,4.625014,,
1484.010096,4.442475,,
1484.015103,4.843403,,
1484.02011,5.348922,,
1484.025117,5.176578,,
1484.030124,4.810842,,
1484.035131,5.545605,,
1484.04009,4.685202,,
1484.045097,4.380971,,
1484.050104,4.753284,,
1484.055111,4.65001,,
1484.060118,4.812815,,
1484.065125,5.142373,,
1484.070132,4.093184,,
1484.075091,4.704936,,
1484.080098,5.344318,,
1484.085105,4.304995,,
1484.090112,4.571074,,
1484.095119,4.231322,,
1484.100126,4.349725,,
1484.105133,4.855243,,
1484.110092,5.177565,,
1484.115099,4.229348,,
1484.120106,4.911814,,
1484.125113,5.195326,,
1484.13012,4.857874,,
1484.135127,4.573048,,
1484.140134,4.959175,,
1484.145093,5.239727,,
1484.1501,4.215535,,
1484.155107,4.94898,,
1484.160114,4.878595,,
1484.165121,4.787819,,
1484.170128,5.540342,,
1484.175135,4.887804,,
1484.180142,5.168685,,
1484.185101,4.976607,,
1484.190108,4.367157,,
1484.195115,4.658232,,
1484.200122,4.55134,,
1484.205129,4.824984,,
1484.210136,4.392153,,
1484.215143,5.173289,,
1484.220102,5.388061,,
1484.225109,5.296956,,
1484.230116,4.468458,,
1484.235123,5.569286,,
1484.24013,4.65297,,
1484.245137,4.17508,,
1484.250144,4.965753,,
1484.255103,4.312888,,
1484.26011,5.044689,,
1484.265117,5.509426,,
1484.270124,4.924641,,
1484.275131,5.011471,,
1484.280138,4.153044,,
1484.285145,4.704278,,
1484.290104,4.202707,,
1484.295111,4.761836,,
1484.300118,5.558103,,
1484.305125,4.417149,,
1484.310132,5.16408,,
1484.315139,4.327689,,
1484.320146,4.949637,,
1484.325105,5.419307,,
1484.330112,5.306165,,
1484.335119,4.767427,,
1484.340126,5.467984,,
1484.345133,4.704936,,
1484.35014,4.739142,,
1484.355147,5.131848,,
1484.360106,4.903263,,
1484.365113,4.493454,,
1484.37012,5.447592,,
1484.375127,5.103891,,
1484.380134,4.527002,,
1484.385141,4.96674,,
1484.390148,5.046334,,
1484.395107,4.94898,,
1484.400114,5.584744,,
1484.405121,5.291036,,
1484.410128,5.062121,,
1484.415135,5.520608,,
1484.420142,4.825313,,
1484.425149,5.672232,,
1484.430108,4.781241,,
1484.435115,4.893067,,
1484.440122,5.441343,,
1484.445129,4.845047,,
1484.450136,5.516333,,
1484.455143,5.012457,,
1484.46015,5.066726,,
1484.465109,4.303679,,
1484.470116,4.895698,,
1484.475123,4.970358,,
1484.48013,4.336898,,
1484.485137,4.91905,,
1484.490144,5.685388,,
1484.495151,5.243345,,
1484.50011,4.62896,,
1484.505117,4.253687,,
1484.510124,5.046005,,
1484.515131,4.220468,,
1484.520138,5.218349,,
1484.525145,4.329662,,
1484.530152,5.009497,,
1484.535111,4.310586,,
1484.540118,5.325241,,
1484.545125,4.778281,,
1484.550132,5.674863,,
1484.555139,4.64113,,
1484.560146,5.538698,,
1484.565153,4.64409,,
1484.570112,4.344463,,
1484.575119,5.052912,,
1484.580126,4.866755,,
1484.585133,4.796699,,
1484.59014,4.370775,,
1484.595147,4.82926,,
1484.600154,4.501676,,
1484.605113,5.282484,,
1484.61012,4.735853,,
1484.615127,4.708554,,
1484.620134,5.371287,,
1484.625141,5.023311,,
1484.630148,4.487863,,
1484.635155,5.683414,,
1484.640114,5.285773,,
1484.645121,5.075935,,
1484.650128,5.434436,,
1484.655135,5.006537,,
1484.660142,4.459906,,
1484.665149,4.325387,,
1484.670156,4.795712,,
1484.675115,4.306968,,
1484.680122,5.264395,,
1484.685129,4.552656,,
1484.690136,5.379181,,
1484.695143,4.497072,,
1484.70015,5.338726,,
1484.705157,4.177382,,
1484.710116,4.566141,,
1484.715123,4.803935,,
1484.72013,5.086131,,
1484.725137,4.972989,,
1484.730144,4.99075,,
1484.735151,5.124941,,
1484.740158,5.605465,,
1484.745117,5.136124,,
1484.750124,4.998315,,
1484.755131,4.245793,,
1484.760138,5.28084,,
1484.765145,5.016733,,
1484.770152,4.856888,,
1484.775159,5.606452,,
1484.780118,5.636382,,
1484.785125,4.696385,,
1484.790132,4.851954,,
1484.795139,4.945033,,
1484.800146,5.628159,,
1484.805153,5.285115,,
1484.81016,5.271302,,
1484.815119,4.805908,,
1484.820126,5.095998,,
1484.825133,4.650668,,
1484.83014,5.024955,,
1484.835147,4.771374,,
1484.840154,4.299404,,
1484.845161,5.17,,
1484.85012,4.422083,,
1484.855127,4.649681,,
1484.860134,4.789134,,
1484.865141,5.401217,,
1484.870148,4.561536,,
1484.875155,5.406151,,
1484.880162,5.030547,,
1484.885121,4.919379,,
1484.890128,5.039427,,
1484.895135,4.384917,,
1484.900142,4.591137,,
1484.905149,5.560076,,
1484.910156,4.616133,,
1484.915163,4.534895,,
1484.920122,5.001932,,
1484.925129,5.531791,,
1484.930136,4.785188,,
1484.935143,5.345633,,
1484.94015,5.62487,,
1484.945157,5.035809,,
1484.950164,5.47226,,
1484.955123,4.5543,,
1484.96013,4.914116,,
1484.965137,5.633093,,
1484.970144,4.757889,,
1484.975151,4.874319,,
1484.980158,4.457933,,
1484.985165,5.37359,,
1484.990124,4.648694,,
1484.995131,4.809526,,
1485.000138,5.243674,,
1485.005145,4.435239,,
1485.010152,5.024298,,
1485.015159,5.103563,,
1485.020166,5.670916,,
1485.025125,5.093367,,
1485.030132,4.975292,,
1485.035139,5.410427,,
1485.040146,4.840114,,
1485.045153,5.058174,,
1485.05016,5.157502,,
1485.055167,4.669744,,
1485.060126,4.488192,,
1485.065133,5.099616,,
1485.07014,5.550867,,
1485.075147,4.992394,,
1485.080154,4.459906,,
1485.085161,5.219335,,
1485.090168,4.832549,,
1485.095127,5.374576,,
1485.100134,5.027587,,
1485.105141,5.09534,,
1485.110148,4.969042,,
1485.115155,5.789978,,
1485.120162,4.997328,,
1485.125169,5.836025,,
1485.130128,5.135795,,
1485.135135,5.30781,,
1485.140142,5.078895,,
1485.145149,5.537053,,
1485.150156,4.731906,,
1485.155163,4.748351,,
1485.16017,5.165067,,
1485.165129,4.483587,,
1485.170136,4.856559,,
1485.175143,5.554485,,
1485.18015,4.972989,,
1485.185157,4.190867,,
1485.190164,4.864781,,
1485.195171,5.055872,,
1485.20013,4.406625,,
1485.205137,5.608425,,
1485.210144,4.723683,,
1485.215151,5.073633,,
1485.220158,5.075935,,
1485.225165,5.336753,,
1485.230172,4.911814,,
1485.235131,5.427858,,
1485.240138,4.869715,,
1485.245145,4.934508,,
1485.250152,5.572246,,
1485.255159,4.50365,,
1485.260166,4.206654,,
1485.265173,5.105865,,
1485.270132,5.646249,,
1485.275139,5.022982,,
1485.280146,5.007195,,
1485.285153,4.610871,,
1485.29016,5.554814,,
1485.295167,4.974305,,
1485.300174,5.377208,,
1485.305134,4.521739,,
1485.31014,5.344318,,
1485.315147,5.468971,,
1485.320154,4.795712,,
1485.325161,5.279853,,
1485.330168,5.143031,,
1485.335175,4.875964,,
1485.340135,5.270973,,
