Wavelength (nm) - Plot 0,Amplitude - Plot 0,Wavelength (nm) - Plot 1,Amplitude - Plot 1
1480.860005,3.312052,,
1480.865011,3.701138,,
1480.870018,3.813621,,
1480.875025,3.789283,,
1480.880032,4.382944,,
1480.885039,3.929064,,
1480.890046,4.080028,,
1480.895006,3.305474,,
1480.900012,4.032338,,
1480.905019,4.241189,,
1480.910026,3.503142,,
1480.915033,3.811976,,
1480.92004,3.439664,,
1480.925047,4.111603,,
1480.930007,3.801123,,
1480.935014,4.374393,,
1480.94002,3.401512,,
1480.945027,3.670222,,
1480.950034,4.179685,,
1480.955041,3.865916,,
1480.960048,3.80211,,
1480.965008,4.050099,,
1480.970015,3.756393,,
1480.975021,4.102065,,
1480.980028,3.952745,,
1480.985035,4.235926,,
1480.990042,4.023129,,
1480.995049,3.725476,,
1481.000009,3.456767,,
1481.005016,4.019182,,
1481.010022,3.835657,,
1481.015029,4.528646,,
1481.020036,3.946825,,
1481.025043,3.49163,,
1481.03005,3.764286,,
1481.03501,3.951758,,
1481.040017,4.446092,,
1481.045024,3.975768,,
1481.05003,3.914593,,
1481.055037,3.620229,,
1481.060044,3.963598,,
1481.065051,3.95406,,
1481.070011,4.224086,,
1481.075018,4.566141,,
1481.080025,3.872494,,
1481.085031,3.532085,,
1481.090038,3.390988,,
1481.095045,3.560699,,
1481.100052,4.044507,,
1481.105012,3.66759,,
1481.110019,4.164555,,
1481.115026,3.812963,,
1481.120033,4.196458,,
1481.125039,3.897819,,
1481.130046,4.014578,,
1481.135053,3.863613,,
1481.140013,3.544912,,
1481.14502,3.692915,,
1481.150027,3.647528,,
1481.155034,4.368143,,
1481.16004,3.910317,,
1481.165047,3.316986,,
1481.170054,4.0228,,
1481.175014,4.252371,,
1481.180021,3.722845,,
1481.185028,4.534895,,
1481.190035,3.471239,,
1481.195041,4.298417,,
1481.200048,4.14811,,
1481.205055,3.763628,,
1481.210015,3.345271,,
1481.215022,3.919197,,
1481.220029,4.419781,,
1481.225036,3.483408,,
1481.230043,4.270461,,
1481.235049,4.28855,,
1481.240056,3.909001,,
1481.245016,4.165213,,
1481.250023,3.394277,,
1481.25503,3.946167,,
1481.260037,4.039574,,
1481.265044,3.335075,,
1481.27005,4.014907,,
1481.275057,3.526493,,
1481.280017,4.279999,,
1481.285024,3.777442,,
1481.290031,4.14811,,
1481.295038,4.469115,,
1481.300045,3.688969,,
1481.305051,3.544912,,
1481.310058,3.556752,,
1481.315018,3.832697,,
1481.320025,4.333938,,
1481.325032,3.664959,,
1481.330039,4.069175,,
1481.335046,4.116207,,
1481.340053,3.941562,,
1481.345059,3.315012,,
1481.350019,3.880716,,
1481.355026,3.415655,,
1481.360033,4.004382,,
1481.36504,4.504308,,
1481.370047,3.923144,,
1481.375054,4.01096,,
1481.38006,4.117523,,
1481.38502,3.906041,,
1481.390027,4.126732,,
1481.395034,3.489657,,
1481.400041,3.573526,,
1481.405048,3.617927,,
1481.410055,4.099104,,
1481.415061,4.102722,,
1481.420021,4.054703,,
1481.425028,4.506281,,
1481.430035,4.005368,,
1481.435042,4.543775,,
1481.440049,4.278683,,
1481.445056,3.722187,,
1481.450063,3.44098,,
1481.455022,4.185934,,
1481.460029,3.830395,,
1481.465036,3.41401,,
1481.470043,4.085291,,
1481.47505,4.14515,,
1481.480057,3.774482,,
1481.485064,3.895845,,
1481.490023,3.619571,,
1481.49503,3.956363,,
1481.500037,3.954389,,
1481.505044,3.462029,,
1481.510051,3.887952,,
1481.515058,3.775798,,
1481.520065,4.337556,,
1481.525024,4.03464,,
1481.530031,3.975768,,
1481.535038,4.228362,,
1481.540045,4.05273,,
1481.545052,4.44675,,
1481.550059,3.483079,,
1481.555066,3.813292,,
1481.560025,3.81395,,
1481.565032,3.973136,,
1481.570039,4.292826,,
1481.575046,3.89453,,
1481.580053,4.427016,,
1481.58506,3.979057,,
1481.590067,3.523204,,
1481.595026,3.523533,,
1481.600033,3.878743,,
1481.60504,3.783691,,
1481.610047,3.97215,,
1481.615054,4.392811,,
1481.620061,3.494261,,
1481.625068,4.12739,,
1481.630027,4.124101,,
1481.635034,4.180671,,
1481.640041,4.3244,,
1481.645048,4.304666,,
1481.650055,3.966887,,
1481.655062,4.112589,,
1481.660069,4.161595,,
1481.665028,3.668577,,
1481.670035,4.142848,,
1481.675042,3.398881,,
1481.680049,4.290194,,
1481.685056,4.138901,,
1481.690063,4.181,,
1481.69507,3.979714,,
1481.700077,3.565961,,
1481.705036,4.027076,,
1481.710043,3.924788,,
1481.71505,3.803425,,
1481.720057,3.422233,,
1481.725064,4.245464,,
1481.730071,3.892228,,
1481.735078,3.690284,,
1481.740037,4.279012,,
1481.745044,3.907357,,
1481.750051,4.000106,,
1481.755058,4.541144,,
1481.760065,4.099104,,
1481.765072,3.845524,,
1481.770079,4.369788,,
1481.775038,3.393619,,
1481.780045,3.970176,,
1481.785052,3.785994,,
1481.790059,4.371761,,
1481.795066,4.081015,,
1481.800073,3.351849,,
1481.80508,4.068188,,
1481.810039,3.984977,,
1481.815046,4.43491,,
1481.820053,3.782376,,
1481.82506,4.508254,,
1481.830067,3.991226,,
1481.835074,3.908015,,
1481.840081,3.800794,,
1481.84504,3.601153,,
1481.850047,3.698836,,
1481.855054,3.989252,,
1481.860061,4.327031,,
1481.865068,3.359742,,
1481.870075,3.913606,,
1481.875082,3.4321,,
1481.880041,4.256976,,
1481.885048,3.899463,,
1481.890055,3.693902,,
1481.895062,3.771851,,
1481.900069,3.913935,,
1481.905076,4.190538,,
1481.910083,4.113905,,
1481.915042,3.913606,,
1481.920049,3.944193,,
1481.925056,4.329991,,
1481.930063,3.863942,,
1481.93507,3.757708,,
1481.940077,4.089566,,
1481.945084,3.913277,,
1481.950043,4.53654,,
1481.95505,3.625491,,
1481.960057,4.122785,,
1481.965064,4.005368,,
1481.970071,4.104696,,
1481.975078,3.474199,,
1481.980085,3.58405,,
1481.985044,4.075424,,
1481.990051,3.972479,,
1481.995058,3.984648,,
1482.000065,4.420109,,
1482.005072,3.693902,,
1482.010079,3.336391,,
1482.015086,3.688311,,
1482.020045,4.272434,,
1482.025052,4.230664,,
1482.030059,3.634043,,
1482.035066,3.846511,,
1482.040073,3.890254,,
1482.04508,4.327689,,
1482.050087,3.638318,,
1482.055046,3.798163,,
1482.060053,4.268487,,
1482.06506,3.552476,,
1482.070067,4.37801,,
1482.075074,4.221455,,
1482.080081,3.668906,,
1482.085088,3.456767,,
1482.090047,4.026418,,
1482.095054,4.523055,,
1482.100061,4.049441,,
1482.105068,4.035298,,
1482.110075,4.455302,,
1482.115082,3.856707,,
1482.120089,3.872165,,
1482.125048,3.325208,,
1482.130055,3.829408,,
1482.135062,4.009644,,
1482.140069,4.449381,,
1482.145076,4.14219,,
1482.150083,3.959981,,
1482.15509,3.945509,,
1482.160049,3.543925,,
1482.165056,4.135283,,
1482.170063,4.028062,,
1482.17507,3.638647,,
1482.180077,3.926104,,
1482.185084,3.684693,,
1482.190091,3.755406,,
1482.19505,4.027076,,
1482.200057,3.383423,,
1482.205064,3.731068,,
1482.210071,3.408419,,
1482.215078,4.164226,,
1482.220085,3.960967,,
1482.225092,3.457425,,
1482.230051,3.650159,,
1482.235058,3.318301,,
1482.240065,3.894201,,
1482.245072,4.528975,,
1482.250079,4.03464,,
1482.255086,3.293963,,
1482.260093,3.959652,,
1482.265052,4.317164,,
1482.270059,3.855391,,
1482.275066,4.135941,,
1482.280073,3.313697,,
1482.28508,3.976754,,
1482.290087,3.398552,,
1482.295094,3.958007,,
1482.300053,3.635687,,
1482.30506,4.186263,,
1482.310067,3.664959,,
1482.315074,4.017538,,
1482.320081,3.417299,,
1482.325088,4.262896,,
1482.330095,3.847497,,
1482.335054,4.178369,,
1482.340061,4.502663,,
1482.345068,3.444927,,
1482.350075,3.83171,,
1482.355082,4.056348,,
1482.360089,3.33968,,
1482.365096,3.744881,,
1482.370055,4.124101,,
1482.375062,3.534387,,
1482.380069,4.16324,,
1482.385076,4.048125,,
1482.390083,4.51845,,
1482.39509,3.843551,,
1482.400097,4.057992,,
1482.405056,3.336391,,
1482.410063,4.000435,,
1482.41507,4.282959,,
1482.420077,3.78402,,
1482.425084,3.754419,,
1482.430091,3.805727,,
1482.435098,3.729094,,
1482.440057,4.197445,,
1482.445064,3.830395,,
1482.450071,3.95406,,
1482.455078,4.008986,,
1482.460085,3.962612,,
1482.465092,4.018853,,
1482.470099,3.87052,,
1482.475058,3.777771,,
1482.480065,4.288221,,
1482.485072,3.739619,,
1482.490079,3.873809,,
1482.495086,3.920842,,
1482.500093,3.928406,,
1482.5051,4.060952,,
1482.510059,3.569579,,
1482.515066,3.701467,,
1482.520073,3.934655,,
1482.52508,4.32736,,
1482.530087,3.313368,,
1482.535094,3.816581,,
1482.540101,3.66759,,
1482.54506,4.275723,,
1482.550067,3.684364,,
1482.555074,3.890254,,
1482.560081,3.908672,,
1482.565088,4.363539,,
1482.570095,3.971492,,
1482.575102,3.650159,,
1482.580061,4.221126,,
1482.585068,3.631412,,
1482.590075,3.968532,,
1482.595082,3.414668,,
1482.600089,3.369938,,
1482.605096,3.852431,,
1482.610103,3.366978,,
1482.615062,3.295607,,
1482.620069,3.878085,,
1482.625076,3.438678,,
1482.630083,4.120483,,
1482.63509,4.0228,,
1482.640097,4.355974,,
1482.645104,3.851773,,
1482.650063,4.042534,,
1482.65507,3.655092,,
1482.660077,3.849471,,
1482.665084,3.34856,,
1482.670091,4.082988,,
1482.675098,4.421425,,
1482.680105,3.842893,,
1482.685064,3.648514,,
1482.690071,4.231979,,
1482.695078,3.447229,,
1482.700085,4.177711,,
1482.705092,3.940904,,
1482.710099,3.437691,,
1482.715106,3.830395,,
1482.720065,3.722516,,
1482.725072,3.803096,,
1482.730079,3.718569,,
1482.735086,4.30039,,
1482.740093,3.754748,,
1482.7451,3.464989,,
1482.750107,3.808687,,
1482.755066,3.930051,,
1482.760073,3.935971,,
1482.76508,4.068188,,
1482.770087,3.876769,,
1482.775094,3.573855,,
1482.780101,3.862298,,
1482.785108,3.994186,,
1482.790067,3.590957,,
1482.795074,3.989581,,
1482.800081,3.993199,,
1482.805088,4.235597,,
1482.810095,3.883347,,
1482.815102,3.567605,,
1482.820109,4.303679,,
1482.825068,3.833026,,
1482.830075,3.4321,,
1482.835082,3.949127,,
1482.840089,3.585037,,
1482.845096,4.357948,,
1482.850103,3.930709,,
1482.85511,4.49477,,
1482.860069,3.760011,,
1482.865076,3.857035,,
1482.870083,3.658052,,
1482.87509,4.437212,,
1482.880097,3.746197,,
1482.885104,3.49755,,
1482.890111,3.479132,,
1482.89507,3.665946,,
1482.900077,4.341832,,
1482.905084,4.053717,,
1482.910091,4.153044,,
1482.915098,3.820857,,
1482.920105,4.455631,,
1482.925112,3.903739,,
1482.930071,3.475185,,
1482.935078,3.924131,,
1482.940085,3.493604,,
1482.945092,3.678115,,
1482.950099,4.151728,,
1482.955106,4.217837,,
1482.960113,4.067201,,
1482.965072,3.65279,,
1482.970079,3.811976,,
1482.975086,4.469773,,
1482.980093,3.522218,,
1482.9851,4.13331,,
1482.990107,4.008,,
1482.995114,3.517613,,
1483.000073,3.799807,,
1483.00508,4.220468,,
1483.010087,4.3392,,
1483.015094,3.909001,,
1483.020101,3.485381,,
1483.025108,4.316177,,
1483.030115,3.937944,,
1483.035074,3.849471,,
1483.040081,3.515311,,
1483.045088,3.406117,,
1483.050095,4.085949,,
1483.055102,3.717254,,
1483.060109,4.445106,,
1483.065116,4.112918,,
1483.070075,4.006355,,
1483.075082,4.04681,,
1483.080089,3.851773,,
1483.085096,3.528467,,
1483.090103,3.703769,,
1483.09511,3.573197,,
1483.100117,4.218166,,
1483.105076,3.882361,,
1483.110083,3.656737,,
1483.11509,3.78402,,
1483.120097,4.183631,,
1483.125104,4.078055,,
1483.130111,4.26454,,
1483.135118,4.257305,,
1483.140077,3.978728,,
1483.145084,3.830395,,
1483.150091,3.776455,,
1483.155098,3.543596,,
1483.160105,3.861311,,
1483.165112,3.458412,,
1483.170119,3.643252,,
1483.175079,3.854404,,
1483.180085,3.520244,,
1483.185092,4.274407,,
1483.190099,3.997475,,
1483.195106,3.283438,,
1483.200113,4.161924,,
1483.20512,3.974452,,
1483.21008,4.519437,,
1483.215086,4.427345,,
1483.220093,3.86756,,
1483.2251,3.535374,,
1483.230107,3.358427,,
1483.235114,3.896832,,
1483.240121,4.289866,,
1483.245081,4.303679,,
1483.250088,3.998133,,
1483.255094,4.22277,,
1483.260101,3.644568,,
1483.265108,3.797505,,
1483.270115,4.329991,,
1483.275122,3.880716,,
1483.280129,3.692915,,
1483.285089,3.976754,,
1483.290095,4.504637,,
1483.295102,3.982675,,
1483.300109,3.433086,,
1483.305116,4.04681,,
1483.310123,3.990239,,
1483.31513,4.163897,,
1483.32009,3.521889,,
1483.325096,4.020169,,
1483.330103,3.758366,,
1483.33511,4.172778,,
1483.340117,4.121141,,
1483.345124,4.486876,,
1483.350131,3.744881,,
1483.355091,4.086935,,
1483.360098,3.831381,,
1483.365104,4.529962,,
1483.370111,3.970834,,
1483.375118,3.468278,,
1483.380125,4.029049,,
1483.385132,3.407761,,
1483.390092,4.257305,,
1483.395099,3.845524,,
1483.400105,4.091869,,
1483.405112,4.164555,,
1483.410119,4.275065,,
1483.415126,3.843222,,
1483.420133,4.10042,,
1483.425093,4.459906,,
1483.4301,3.920184,,
1483.435106,4.308284,,
1483.440113,4.573376,,
1483.44512,4.086606,,
1483.450127,4.424385,,
1483.455134,3.419931,,
1483.460094,3.845853,,
1483.465101,3.51564,,
1483.470108,4.18396,,
1483.475114,3.844866,,
1483.480121,3.567277,,
1483.485128,4.140875,,
1483.490135,3.661999,,
1483.495095,4.370446,,
1483.500102,4.423727,,
1483.505109,3.928077,,
1483.510115,4.323413,,
1483.515122,3.680417,,
1483.520129,4.140217,,
1483.525136,4.477009,,
1483.530096,3.99583,,
1483.535103,4.595742,,
1483.54011,3.810003,,
1483.545116,4.630276,,
1483.550123,3.947811,,
1483.55513,3.89157,,
1483.560137,4.062597,,
1483.565097,4.496743,,
1483.570104,3.607402,,
1483.575111,4.592124,,
1483.580118,3.848484,,
1483.585124,4.091869,,
1483.590131,3.965243,,
1483.595138,3.943207,,
1483.600098,4.038258,,
1483.605105,4.095815,,
1483.610112,3.99583,,
1483.615119,3.896174,,
1483.620125,4.042534,,
1483.625132,3.889267,,
1483.630139,4.550682,,
1483.635099,3.929722,,
1483.640106,3.86164,,
1483.645113,3.885321,,
1483.65012,4.058979,,
1483.655127,3.762313,,
1483.660133,4.231651,,
1483.66514,3.837302,,
1483.6701,3.867231,,
1483.675107,4.050428,,
1483.680114,3.947811,,
1483.685121,3.699165,,
1483.690128,3.728765,,
1483.695134,3.961954,,
1483.700141,3.450518,,
1483.705101,3.610691,,
1483.710108,3.92742,,
1483.715115,3.380463,,
1483.720122,4.396429,,
1483.725129,3.871178,,
1483.730135,3.619242,,
1483.735142,3.971821,,
1483.740102,4.352027,,
1483.745109,4.22277,,
1483.750116,3.821514,,
1483.755123,4.591137,,
1483.76013,3.770535,,
1483.765137,3.470581,,
1483.770143,3.976754,,
1483.775103,3.438678,,
1483.78011,4.017209,,
1483.785117,4.535224,,
1483.790124,4.027076,,
1483.795131,3.622531,,
1483.800138,3.472554,,
1483.805144,4.311573,,
1483.810104,4.387877,,
1483.815111,4.246451,,
1483.820118,3.794874,,
1483.825125,4.159622,,
1483.830132,3.47091,,
1483.835139,3.891241,,
1483.840145,4.238229,,
1483.845105,4.169818,,
1483.850112,3.869862,,
1483.855119,4.374721,,
1483.860126,3.618914,,
1483.865133,4.240531,,
1483.87014,4.46188,,
1483.875147,4.331636,,
1483.880106,3.989252,,
1483.885113,3.78994,,
1483.89012,4.388535,,
1483.895127,3.566948,,
1483.900134,4.056019,,
1483.905141,3.526822,,
1483.910148,3.469923,,
1483.915107,3.85572,,
1483.920114,3.891241,,
1483.925121,4.305324,,
1483.930128,3.734685,,
1483.935135,4.129034,,
1483.940142,3.824475,,
1483.945149,4.091211,,
1483.950108,3.78106,,
1483.955115,4.107327,,
1483.960122,3.997475,,
1483.965129,3.498208,,
1483.970136,3.426837,,
1483.975143,4.188236,,
1483.98015,3.899463,,
1483.985109,3.763957,,
1483.990116,3.576815,,
1483.995123,4.117523,,
1484.00013,4.295128,,
1484.005137,4.020169,,
1484.010144,3.543596,,
1484.015151,4.229019,,
1484.02011,3.812634,,
1484.025117,4.259607,,
1484.030124,4.179685,,
1484.035131,3.398223,,
1484.040138,3.908672,,
1484.045145,3.781718,,
1484.050152,3.538991,,
1484.055111,3.964914,,
1484.060118,3.602798,,
1484.065125,4.535882,,
1484.070132,3.996159,,
1484.075139,4.324071,,
1484.080146,3.90637,,
1484.085153,4.062268,,
1484.090112,3.896503,,
1484.095119,3.84388,,
1484.100126,4.019511,,
1484.105133,4.608569,,
1484.11014,4.132652,,
1484.115147,3.94518,,
1484.120154,4.554958,,
1484.125113,3.648185,,
1484.13012,3.774482,,
1484.135127,3.553134,,
1484.140134,3.976425,,
1484.145141,3.626149,,
1484.150148,4.329005,,
1484.155155,3.970176,,
1484.160114,3.42914,,
1484.165121,4.152057,,
1484.170128,4.594097,,
1484.175135,4.003724,,
1484.180142,4.250727,,
1484.185149,3.844866,,
1484.190156,4.102065,,
1484.195115,4.226059,,
1484.200122,4.047467,,
1484.205129,4.112918,,
1484.210136,4.470431,,
1484.215143,3.569908,,
1484.22015,4.352685,,
1484.225157,3.630096,,
1484.230116,4.037929,,
1484.235123,4.486218,,
1484.24013,3.837302,,
1484.245137,4.523713,,
1484.250144,4.000435,,
1484.255151,4.716776,,
1484.260158,3.960638,,
1484.265117,3.619242,,
1484.270124,4.256647,,
1484.275131,4.024116,,
1484.280138,3.854075,,
1484.285145,3.78698,,
1484.290152,4.152386,,
1484.295159,4.411887,,
1484.300118,4.096144,,
1484.305125,3.323564,,
1484.310132,3.954389,,
1484.315139,3.595891,,
1484.320146,3.587997,,
1484.325153,3.943207,,
1484.33016,3.393948,,
1484.335119,4.057006,,
1484.340126,3.773824,,
1484.345133,3.595891,,
1484.35014,4.023129,,
1484.355147,3.498208,,
1484.360154,3.458412,,
1484.365161,3.969847,,
1484.37012,4.309271,,
1484.375127,3.419602,,
1484.380134,3.881703,,
1484.385141,3.556752,,
1484.390148,4.202379,,
1484.395155,4.346765,,
1484.400162,3.860324,,
1484.405121,3.957349,,
1484.410128,3.767575,,
1484.415135,3.779416,,
1484.420142,4.326044,,
1484.425149,3.916237,,
1484.430156,4.031023,,
1484.435163,3.312381,,
1484.440122,3.955376,,
1484.445129,3.912619,,
1484.450136,4.415834,,
1484.455143,3.812634,,
1484.46015,3.901766,,
1484.465157,3.796518,,
1484.470164,3.714294,,
1484.475123,3.988266,,
1484.48013,3.533071,,
1484.485137,4.087593,,
1484.490144,4.306311,,
1484.495151,4.4109,,
1484.500158,4.348738,,
1484.505165,3.72449,,
1484.510124,4.124101,,
1484.515131,4.362223,,
1484.520138,3.779416,,
1484.525145,4.631592,,
1484.530152,3.816581,,
1484.535159,4.236255,,
1484.540166,3.734685,,
1484.545125,4.324729,,
1484.550132,3.407761,,
1484.555139,3.917882,,
1484.560146,4.398073,,
1484.565153,3.444927,,
1484.57016,4.059966,,
1484.575167,3.771193,,
1484.580126,3.56333,,
1484.585133,3.82875,,
1484.59014,4.115878,,
1484.595147,4.593768,,
1484.600154,3.86164,,
1484.605161,4.018524,,
1484.610168,3.559054,,
1484.615127,4.00208,,
1484.620134,3.794874,,
1484.625141,3.619242,,
1484.630148,3.593588,,
1484.635155,4.362223,,
1484.640162,4.344792,,
1484.645169,4.256976,,
1484.650128,3.952745,,
1484.655135,3.716267,,
1484.660142,3.916566,,
1484.665149,3.974123,,
1484.670156,4.490494,,
1484.675163,3.980701,,
1484.68017,3.953074,,
1484.685129,3.921828,,
1484.690136,3.608389,,
1484.695143,4.082002,,
1484.70015,4.623369,,
1484.705157,4.13923,,
1484.710164,4.425372,,
1484.715171,3.454136,,
1484.72013,4.059308,,
1484.725137,3.385067,,
1484.730144,3.543596,,
1484.735151,4.196458,,
1484.740158,4.267172,,
1484.745165,3.834999,,
1484.750172,4.24678,,
1484.755131,4.638498,,
1484.760138,4.573376,,
1484.765145,4.179027,,
1484.770152,3.959323,,
1484.775159,4.460893,,
1484.780166,3.538005,,
1484.785173,4.343147,,
1484.790132,4.057992,,
1484.795139,4.282301,,
1484.800146,3.644239,,
1484.805153,3.628452,,
1484.81016,4.136928,,
1484.815167,4.159293,,
1484.820174,4.205339,,
1484.825181,4.013591,,
1484.83014,3.605758,,
1484.835147,4.199747,,
1484.840154,4.079371,,
1484.845161,4.576008,,
1484.850168,4.089566,,
1484.855175,4.193827,,
1484.860182,4.200405,,
1484.865141,4.227704,,
1484.870148,4.074766,,
1484.875155,4.283617,,
1484.880162,3.596877,,
1484.885169,4.317164,,
1484.890176,3.531427,,
1484.895183,4.095487,,
1484.900142,4.530291,,
1484.905149,4.135283,,
1484.910156,3.933669,,
1484.915163,3.941562,,
1484.92017,3.630096,,
1484.925177,3.864929,,
1484.930184,4.252371,,
1484.935143,3.414339,,
1484.94015,3.892228,,
1484.945157,4.27375,,
1484.950164,4.193498,,
1484.955171,3.991226,,
1484.960178,3.656408,,
1484.965185,4.67402,,
1484.970144,3.839933,,
1484.975151,3.844208,,
1484.980158,3.866902,,
1484.985165,4.166529,,
1484.990172,3.577472,,
1484.995179,3.74817,,
1485.000186,4.066872,,
1485.005145,4.226059,,
1485.010152,4.109629,,
1485.015159,3.593917,,
1485.020166,4.061281,,
1485.025173,4.061281,,
1485.03018,3.935971,,
1485.035187,4.338214,,
1485.040146,4.367157,,
1485.045153,4.212246,,
1485.05016,3.76626,,
1485.055167,3.58109,,
1485.060174,3.920842,,
1485.065181,3.627465,,
1485.070188,4.134297,,
1485.075147,4.511543,,
1485.080154,4.017867,,
1485.085161,4.583243,,
1485.090168,3.927749,,
1485.095175,4.650339,,
1485.100182,4.010302,,
1485.105189,3.822501,,
1485.110148,4.153044,,
1485.115155,4.279999,,
1485.120162,3.994515,,
1485.125169,3.848155,,
1485.130176,4.547393,,
1485.135183,4.018853,,
1485.14019,3.579775,,
1485.145149,4.046152,,
1485.150156,4.230006,,
1485.155163,4.532922,,
1485.16017,3.971492,,
1485.165177,3.771522,,
1485.170184,3.343626,,
1485.175191,3.98103,,
1485.18015,4.241189,,
1485.185157,3.592931,,
1485.190164,3.641936,,
1485.195171,3.506431,,
1485.200178,4.084304,,
1485.205185,4.174422,,
1485.210192,3.342969,,
1485.215151,4.060952,,
1485.220158,3.798492,,
1485.225165,4.513846,,
1485.230172,4.025431,,
1485.235179,4.185605,,
1485.240186,4.192183,,
1485.245193,3.817568,,
1485.250152,3.489657,,
1485.255159,3.430784,,
1485.260166,3.782705,,
1485.265173,4.486218,,
1485.27018,3.934984,,
1485.275187,3.75113,,
1485.280194,3.492288,,
1485.285153,3.827106,,
1485.29016,3.484066,,
1485.295167,3.954389,,
1485.300174,4.224744,,
1485.305181,3.541623,,
1485.310188,4.391166,,
1485.315195,3.402499,,
1485.320154,3.600166,,
1485.325161,4.21093,,
1485.330168,3.646212,,
1485.335175,4.157319,,
